input,output,instruction,generated_answer,inference_time,rouge1,rouge2,rougeL,bleu,meteor,semantic_similarity
How common is Shwachman-Diamond syndrome?,Researchers are not sure how common Shwachman-Diamond syndrome is. Several hundred cases have been reported in scientific studies.,Answer this question truthfully,"Shwachman-Diamond syndrome (SDS) is a rare genetic disorder. Its estimated prevalence is approximately 1 in 75,000 to 1 in 100,000 live births. However, the exact incidence may vary by population and geographic region. SDS is characterized by pancreatic insufficiency, bone marrow dysfunction, and skeletal abnormalities.",1.6098597049713135,0.14925373134328357,0.061538461538461535,0.14925373134328357,0.009429247283039352,0.22736378205128205,0.9368579387664795
What causes Carotid artery stenosis?,"Carotid artery disease occurs when sticky, fatty substances called plaque build up in the inner lining of the arteries. The plaque may slowly block or narrow the carotid artery or cause a clot (thrombus) to form. Clots can lead to stroke.",Answer this question truthfully,"Carotid artery stenosis is primarily caused by atherosclerosis, which is the buildup of fatty deposits (plaques) in the arterial walls. This process can be influenced by several risk factors, including:

1. **High cholesterol levels**: Elevated low-density lipoprotein (LDL) cholesterol can contribute to plaque formation.
2. **Hypertension**: High blood pressure can damage arteries and promote atherosclerosis.
3. **Smoking**: Tobacco use is a significant risk factor for vascular disease.
4. **Diabetes**: This condition can accelerate the development of atherosclerosis.
5. **Obesity**: Excess body weight is associated with higher cholesterol and blood pressure levels.
6. **Sedentary lifestyle**: Lack of physical activity can contribute to obesity and cardiovascular risk.
7. **Age**: The risk of carotid artery stenosis increases with age.
8. **Family history**: A genetic predisposition to cardiovascular disease can play a role.

Other less common causes may include fibromuscular dysplasia, radiation therapy to the neck, or other inflammatory conditions.",4.894371271133423,0.23404255319148937,0.04301075268817204,0.15957446808510636,0.004443440274506402,0.29167507983158714,0.9268326759338379
What to expect before Mitral valve surgery (minimally invasive)?,"Always tell your doctor or nurse:
If you are or could be pregnant What drugs you are taking, even drugs, supplements, or herbs you bought without a prescription.
You may be able to store blood in the blood bank for transfusions during and after your surgery. Ask your surgeon about how you and your family members can donate blood.
For the 2-week period before surgery, you may be asked to stop taking drugs that make it harder for your blood to clot. These might cause increased bleeding during the surgery.
Some of them are aspirin, ibuprofen (Advil, Motrin), and naproxen (Aleve, Naprosyn). If you are taking warfarin (Coumadin) or clopidogrel (Plavix), talk with your surgeon before stopping or changing how you take these drugs.
Prepare your house for when you get home from the hospital.
The day before your surgery, shower and shampoo well. You may be asked to wash your whole body below your neck with a special soap. Scrub your chest two or three times with this soap. You also may be asked to take an antibiotic to guard against infection.
During the days before your surgery:
Ask your doctor which drugs you should still take on the day of your surgery. If you smoke, you must stop. Ask your doctor for help. Always let your doctor know if you have a cold, flu, fever, herpes breakout, or any other illness in the time leading up to your surgery.
On the day of the surgery:
You will usually be asked not to drink or eat anything after midnight the night before your surgery. This includes chewing gum and using breath mints. Rinse your mouth with water if it feels dry, but be careful not to swallow. Take the drugs your doctor told you to take with a small sip of water. Your doctor or nurse will tell you when to arrive at the hospital.",Answer this question truthfully,"Before minimally invasive mitral valve surgery, patients can expect the following:

1. **Preoperative Assessment**: A thorough evaluation including medical history, physical examination, and diagnostic tests such as echocardiograms, chest X-rays, and possibly cardiac catheterization.

2. **Consultations**: Meetings with the surgical team, including the cardiothoracic surgeon and anesthesiologist, to discuss the procedure, risks, benefits, and recovery.

3. **Preoperative Instructions**: Guidance on medications (e.g., stopping blood thinners), dietary restrictions, and what to expect on the day of surgery.

4. **Informed Consent**: Signing a consent form after understanding the procedure and its potential risks.

5. **Preoperative Testing**: Additional tests may be required, such as blood tests or a CT scan, to assess heart function and anatomy.

6. **Anesthesia Consultation**: Discussion about the type of anesthesia to be used during the surgery.

7. **Preparation for Hospital Stay**: Information about the length of stay, what to bring, and arrangements for post-operative care.

8. **Emotional Support**: It’s common to experience anxiety; discussing concerns with healthcare providers or support groups can be helpful.

Patients should follow all preoperative instructions closely to ensure the best possible outcome.",5.004371643066406,0.25599999999999995,0.024096385542168676,0.12399999999999999,0.024822756446013717,0.16969509480299022,0.9135786294937134
What are normal results?,Neutrophils: 40% to 60% Lymphocytes: 20% to 40% Monocytes: 2% to 8% Eosinophils: 1% to 4% Basophils: 0.5% to 1% Band (young neutrophil): 0% to 3%,Answer this question truthfully,"""Normal results"" can refer to various medical tests and assessments, and what is considered normal can vary based on the specific test, the population being tested, and the laboratory standards. Here are a few examples of common tests and their normal ranges:

1. **Blood Pressure**: Normal is typically defined as systolic < 120 mmHg and diastolic < 80 mmHg (written as <120/80 mmHg).

2. **Blood Glucose**: Fasting blood glucose levels are considered normal if they are between 70 and 99 mg/dL.

3. **Cholesterol Levels**:
   - Total cholesterol: Less than 200 mg/dL is considered desirable.
   - LDL (bad cholesterol): Less than 100 mg/dL is optimal.
   - HDL (good cholesterol): 60 mg/dL and above is considered protective against heart disease.

4. **Complete Blood Count (CBC)**:
   - Hemoglobin: Normal ranges are approximately 13.5 to 17.5 g/dL for men and 12.0 to 15.5 g/dL for women.
   - White blood cell count: Normal is typically between 4,500 and 11,000 cells per microliter.

5. **Thyroid Function Tests**:
   - TSH (Thyroid Stimulating Hormone): Normal range is generally 0.4 to 4.0 mIU/L.

6. **Body Mass Index (BMI)**: A normal BMI is typically between 18.5 and 24.9.

It's important to note that ""normal"" can vary based on individual factors such as age, sex, and health status. Always consult with a healthcare provider for interpretation of test results in the context of individual health.",13.510061740875244,0.09923664122137403,0.023076923076923075,0.06870229007633588,0.002586317417164944,0.1328671328671329,0.8785773515701294
What are the symptoms of parathyroid cancer?,"Symptoms of parathyroid cancer are mainly caused by a high level of calcium in the blood (hypercalcemia), and may affect different parts of the body. They include:
Bone pain Constipation Fatigue Fractures Frequent thirst Frequent urination Kidney stones Muscle weakness Nausea Poor appetite Vomiting",Answer this question truthfully,"Parathyroid cancer is rare and can present with various symptoms, often related to hyperparathyroidism due to excessive parathyroid hormone (PTH) production. Common symptoms include:

1. **Hypercalcemia Symptoms**: Increased calcium levels can lead to:
   - Fatigue
   - Weakness
   - Nausea and vomiting
   - Constipation
   - Increased thirst and urination
   - Confusion or cognitive changes

2. **Neck Mass**: A palpable lump in the neck may be present.

3. **Bone Pain**: Due to calcium leaching from bones.

4. **Kidney Stones**: Increased calcium can lead to the formation of kidney stones.

5. **Abdominal Pain**: May occur due to complications from hypercalcemia.

6. **Muscle Weakness**: Generalized weakness may be experienced.

If parathyroid cancer is suspected, it is important to seek medical evaluation for appropriate diagnosis and management.",5.903730869293213,0.32499999999999996,0.0759493670886076,0.15,0.006833730879267924,0.31991117640257627,0.9502521753311157
What to expect if I have Henoch-Sch%C3%B6nlein purpura  (Outlook/Prognosis)?,The disease usually gets better on its own without treatment.,Answer this question truthfully,"Henoch-Schönlein purpura (HSP), also known as IgA vasculitis, is a small-vessel vasculitis that primarily affects children but can also occur in adults. The prognosis for HSP is generally favorable, with most patients experiencing a complete recovery. Here are some key points regarding the outlook and prognosis:

1. **Symptoms**: HSP is characterized by a tetrad of symptoms: purpura (typically on the buttocks and legs), abdominal pain, arthralgia (joint pain), and kidney involvement (hematuria and proteinuria).

2. **Duration**: Symptoms usually resolve within a few weeks to months. The skin rash often improves first, followed by abdominal and joint symptoms.

3. **Recurrence**: Some individuals may experience recurrent episodes, but these are typically less severe than the initial presentation.

4. **Kidney Involvement**: While most patients have mild kidney involvement that resolves without long-term effects, a small percentage may develop chronic kidney disease. Regular monitoring of kidney function is recommended.

5. **Long-term Outlook**: The long-term prognosis is generally good, especially in children. Most recover completely without significant complications.

6. **Management**: Treatment is often supportive, focusing on symptom relief. Severe cases may require corticosteroids or other immunosuppressive therapies.

In summary, while HSP can cause significant discomfort and complications, the overall outlook is positive, with most patients recovering fully. Regular follow-up with a healthcare provider is important to monitor for any potential complications, especially related to kidney function.",19.232188940048218,0.050420168067226885,0.0,0.03361344537815126,0.0009821828363253031,0.11392405063291143,0.8614804148674011
When to seek urgent medical care when I have Transposition of the great vessels ?,"Most often, this condition is diagnosed during routine examination. This condition can also be diagnosed before birth using a fetal echocardiogram. If not, it is usually diagnosed soon after a baby is born. Call your infant's health care provider if the baby seems to be having difficulty breathing, if your baby's skin develops a bluish color, especially in the face or trunk. or if the baby seems to have an unusual number of respiratory infections.
Contact your health care provider if your baby has this condition and new symptoms develop, get worse, or continue after treatment.",Answer this question truthfully,"If you have Transposition of the Great Vessels (TGV), you should seek urgent medical care if you experience any of the following symptoms:

1. **Severe shortness of breath**: Difficulty breathing that is sudden or worsening.
2. **Chest pain or discomfort**: Any new or severe chest pain should be evaluated immediately.
3. **Rapid or irregular heartbeat**: Palpitations that are new or significantly different from your usual pattern.
4. **Cyanosis**: A bluish tint to the skin, lips, or nails, indicating low oxygen levels.
5. **Fainting or loss of consciousness**: Any episodes of syncope or near-syncope.
6. **Signs of heart failure**: Such as extreme fatigue, swelling in the legs or abdomen, or persistent cough with pink, frothy sputum.
7. **Infection symptoms**: Fever, chills, or other signs of infection, especially if you have a central line or recent surgery.

Always consult your healthcare provider for personalized advice and follow their recommendations regarding monitoring and emergency situations.",2.913717269897461,0.2549800796812749,0.024096385542168676,0.14342629482071714,0.005604624757042728,0.2030508514460071,0.942245602607727
What are the symptoms of Hypotension?,"Symptoms may include:
Blurry vision Confusion Dizziness Fainting Light-headedness Sleepiness Weakness",Answer this question truthfully,"Hypotension, or low blood pressure, can present with various symptoms, including:

1. Dizziness or lightheadedness
2. Fainting (syncope)
3. Blurred or narrowing vision
4. Nausea
5. Fatigue
6. Lack of concentration

In some cases, hypotension may not cause noticeable symptoms, especially if it is chronic. However, if symptoms occur, they can be more pronounced when standing up quickly (orthostatic hypotension). If you experience severe symptoms, it's important to seek medical attention.",2.3849036693573,0.14285714285714285,0.0,0.09523809523809525,0.0032177921448438645,0.2714445153061225,0.8758324980735779
What are the symptoms of Heart murmur?,harmless heart murmur you likely won't have any symptoms and your doctor may discover it when listening to your heart with a stethoscope. presence of this symptoms indicate heart problem: fingertips and lips appear blue Swelling or sudden weight gain Shortness of breath Chronic cough Enlarged liver Enlarged neck veins Poor appetite and failure to grow normally (in infants) Heavy sweating with minimal or no exertion Chest pain Dizziness Fainting,Answer this question truthfully,"A heart murmur itself is not a disease but rather a sound made by blood flowing through the heart. Symptoms associated with heart murmurs can vary depending on the underlying cause. Some individuals may not experience any symptoms, while others may have:

1. **Shortness of breath** - especially during exertion.
2. **Fatigue** - feeling unusually tired.
3. **Chest pain** - discomfort or pain in the chest area.
4. **Palpitations** - feeling of rapid or irregular heartbeats.
5. **Swelling** - in the legs, abdomen, or veins in the neck.
6. **Cyanosis** - a bluish tint to the skin, especially around the lips and fingertips.

If a heart murmur is associated with a heart condition, symptoms may be more pronounced and require medical evaluation. Always consult a healthcare professional for an accurate diagnosis and appropriate management.",3.714144468307495,0.3115577889447236,0.06091370558375634,0.12060301507537688,0.011817798925348877,0.22172574292875044,0.9275804758071899
How is Mitral valve surgery (minimally invasive) done?,"Before your surgery you will receive general anesthesia. This will make you unconscious and unable to feel pain.
There are several different ways to perform minimally invasive mitral valve surgery.
Your heart surgeon may make a 2-inch to 3-inch-long cut in the right part of your chest near the sternum (breastbone). Muscles in the area will be divided so your surgeon can reach the heart. A small cut is made in the left side of your heart so the surgeon can repair or replace the mitral valve. In endoscopic surgery, your surgeon makes one to four small holes in your chest. Then your surgeon uses special instruments and a camera to do the surgery. For robotically-assisted valve surgery, the surgeon makes two to four tiny cuts (about Â½ to Â¾ inch) in your chest. The surgeon uses a special computer to control robotic arms during the surgery. The surgeon sees a three-dimensional view of the heart and mitral valve on the computer. This method is very precise.
You may or may not need to be on a heart lung machine for these types of surgery, but if not, your heart rate will be slowed by medicine or a mechanical device.
If your surgeon can repair your mitral valve, you may have:
Ring annuloplasty -- The surgeon repairs the ring-like part around the valve by sewing a ring of metal, cloth, or tissue around the valve. Valve repair -- The surgeon trims, shapes, or rebuilds one or both of the leaflets of the valve. The leaflets are flaps that open and close the valve.
If your mitral valve is too damaged, you will need a new valve. This is called valve replacement surgery. Your surgeon will remove your mitral valve and sew a new one into place. There are two main types of new valves:
Mechanical -- made of man-made materials, such as titanium, or ceramic. These valves last the longest, but you will need to take blood thinning medicine, such as warfarin (Coumadin) or aspirin, for the rest of your life. Biological -- made of human or animal tissue. These valves last 10 - 12 years, but you may not need to take blood thinners for life.
The surgery may take 2 -4 hours.
This surgery can also be done through a groin artery, with no cuts on your chest. The doctor sends a catheter (flexible tube) with a balloon attached on the end. The balloon stretches the opening of the valve. This procedure is called percutaneous valvuloplasty.",Answer this question truthfully,"Minimally invasive mitral valve surgery is performed using smaller incisions compared to traditional open-heart surgery. The procedure typically involves the following steps:

1. **Anesthesia**: The patient is placed under general anesthesia.

2. **Access**: Instead of a large incision in the chest, surgeons make smaller incisions, often between the ribs or through the right side of the chest. Some techniques may use a small incision in the upper chest or utilize robotic assistance.

3. **Cardiopulmonary Bypass**: In many cases, the heart is temporarily stopped, and a heart-lung machine takes over the function of pumping blood and oxygenating it.

4. **Valve Repair or Replacement**: The surgeon accesses the mitral valve through the small incision. Depending on the condition of the valve, it may be repaired (e.g., by tightening or reinforcing the valve) or replaced with a mechanical or biological prosthetic valve.

5. **Closure**: After the procedure, the heart is restarted, and the heart-lung machine is removed. The incisions are then closed with sutures or staples.

6. **Recovery**: Patients typically experience shorter recovery times and less postoperative pain compared to traditional surgery.

Minimally invasive techniques may include the use of endoscopic tools or robotic systems, which enhance precision and reduce trauma to surrounding tissues. The specific approach may vary based on the patient's condition and the surgeon's expertise.",5.229656457901001,0.403755868544601,0.1130298273155416,0.1971830985915493,0.0294995206238163,0.1862887973873921,0.950171947479248
What to expect if I have Atrial fibrillation  (Outlook/Prognosis)?,"The disorder is usually controllable with treatment. Many people with atrial fibrillation do very well.
Atrial fibrillation tends to become a chronic condition, however, it may relapse even with treatment.",Answer this question truthfully,"Atrial fibrillation (AFib) is a common heart rhythm disorder characterized by irregular and often rapid heartbeats. The outlook and prognosis for individuals with AFib can vary based on several factors, including the underlying cause, the presence of other medical conditions, and how well the AFib is managed. Here are some key points to consider:

1. **Symptoms**: Many people with AFib may experience symptoms such as palpitations, shortness of breath, fatigue, dizziness, or chest discomfort. However, some individuals may be asymptomatic.

2. **Risk of Complications**: AFib increases the risk of stroke and heart-related complications. The risk of stroke is particularly significant due to the potential for blood clots to form in the heart.

3. **Management**: AFib can often be managed effectively with medications (such as anticoagulants to reduce stroke risk, and rate or rhythm control medications) and lifestyle changes. In some cases, procedures like cardioversion or ablation may be recommended.

4. **Long-term Outlook**: With appropriate management, many individuals with AFib can lead normal, active lives. However, AFib can be a chronic condition that may require ongoing treatment and monitoring.

5. **Underlying Conditions**: The presence of other health issues, such as hypertension, heart disease, or diabetes, can affect the prognosis. Managing these conditions is crucial for improving outcomes.

6. **Regular Follow-up**: Regular medical follow-up is important to monitor the condition, adjust treatment as necessary, and reduce the risk of complications.

In summary, while AFib can pose risks, many individuals can manage the condition effectively and maintain a good quality of life with appropriate treatment and lifestyle modifications. Always consult with a healthcare provider for personalized advice and management strategies.",5.95316219329834,0.132890365448505,0.033444816053511704,0.07973421926910298,0.007029534349491303,0.2267849820258071,0.9356291890144348
Who is at highest risk for Lyme disease ?,"Individuals who spend time outdoors and/or have pets that go outdoors in endemic regions are at risk for tick-borne disease.
Exposure to ticks: Individuals with frequent exposure to dogs and who reside near wooded areas or areas with high grass may also be at increased risk of tick-borne infection. Individuals with outdoor occupations and who work outside with bare or exposed skin are at a high risk of contracting Lyme disease. Failing to remove a tick as soon as you see it on your skin (the longer a tick is attached to your skin, the greater your risk of developing Lyme disease) also increases risk of developing Lyme disease.
Endemic Regions: About 95% of all reported cases are confined to 14 states including Connecticut, Delaware, Maine, Massachusetts, Minnesota, New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island, Vermont, Virginia, and Wisconsin. Any individual traveling or living within these five geographic areas including New England, Mid-Atlantic, East-North Central, South Atlantic, and West North-Central is at a heightened risk of exposure to Lyme disease.
Seasonal Variation: The majority of Lyme disease cases are reported during the summer months of May to August. Case incidence increases in May, peaks in June and July, and tapers off in August.
Rarer forms of Transmission: Cases of blood transfusion and organ transplantation have been recorded as methods of transmission but transmission through this avenue is rare.",Answer this question truthfully,"Individuals at the highest risk for Lyme disease include:

1. **People living in or visiting endemic areas**: Regions where Lyme disease is common, particularly the northeastern, north-central, and Pacific coastal areas of the United States.

2. **Outdoor enthusiasts**: Those who spend time in wooded or grassy areas, such as hikers, campers, and hunters, are more likely to encounter ticks.

3. **Children**: They are often more exposed to tick habitats due to outdoor play.

4. **Pet owners**: Pets can carry ticks into homes, increasing the risk for their owners.

5. **Occupational groups**: People who work outdoors, such as landscapers, forestry workers, and agricultural workers, are at increased risk.

Preventive measures, such as using tick repellents and wearing protective clothing, can help reduce the risk of Lyme disease.",2.534029245376587,0.36363636363636365,0.07756232686980609,0.1377410468319559,0.016835889958553445,0.21638467853282062,0.9624952673912048
What to expect if I have Lipoma  (Outlook/Prognosis)?,The outlook of lipoma is always good.,Answer this question truthfully,"A lipoma is a benign (non-cancerous) tumor made up of fat tissue. Here’s what you can expect regarding its outlook and prognosis:

1. **Benign Nature**: Lipomas are generally harmless and do not typically cause serious health issues. They are not cancerous and do not spread to other parts of the body.

2. **Symptoms**: Most lipomas are asymptomatic, meaning they do not cause pain or discomfort. However, if a lipoma presses on nerves or other structures, it may cause discomfort or pain.

3. **Growth**: Lipomas can grow slowly over time, but they usually remain small (typically less than 2 inches in diameter). Some may grow larger, but this is less common.

4. **Treatment**: Treatment is not usually necessary unless the lipoma is painful, bothersome, or for cosmetic reasons. Surgical removal is a common option if needed.

5. **Recurrence**: After surgical removal, lipomas can recur, but this is relatively uncommon.

6. **Prognosis**: The overall prognosis for individuals with lipomas is excellent. They are not associated with any serious health risks, and most people live normal, healthy lives without complications.

If you have concerns about a lipoma or notice changes in its size or symptoms, it is advisable to consult a healthcare professional for evaluation.",2.855898380279541,0.04739336492890995,0.009569377990430623,0.03791469194312796,0.0018433053675025912,0.08771929824561404,0.8444064855575562
When to seek urgent medical care when I have Chronic cold urticaria ?,"Seek immediate assistance if you experience the following severe reactions after sudden exposure to cold:
Feeling light headed Difficulty breathing Throat swelling
If you notice mild skin reactions following exposure to cold, see a doctor. Your doctor can rule out any underlying conditions that may be causing the problem.",Answer this question truthfully,"If you have chronic cold urticaria, you should seek urgent medical care in the following situations:

1. **Severe Symptoms**: If you experience severe swelling, difficulty breathing, or tightness in the throat, as these may indicate anaphylaxis, a life-threatening allergic reaction.

2. **Worsening Reactions**: If your hives or welts become increasingly severe or widespread, or if you have symptoms that do not improve with usual treatments.

3. **Persistent Symptoms**: If you have persistent symptoms that do not respond to antihistamines or other medications prescribed by your doctor.

4. **Signs of Infection**: If you notice signs of infection in the affected areas, such as increased redness, warmth, or pus.

5. **New Symptoms**: If you develop new symptoms that are unusual for your condition, such as fever or joint pain.

Always consult with your healthcare provider for personalized advice and management of your condition.",2.5974507331848145,0.2617801047120419,0.07407407407407408,0.14659685863874344,0.01374674588474202,0.2866917293233083,0.9455912113189697
What are the symptoms of gallbladder cancer?,"Because the gallbladder is located deep inside the body, your doctor cannot see or feel tumors during a routine physical exam. Therefore, it is hard to diagnose gallbladder cancer early. Sometimes, gallbladder cancers are found unexpectedly after removal of the gallbladder for other reasons, such as gallstones. As the cancer progresses, people may notice one or more symptoms as the following:
Jaundice: Is a yellowing of the sclera and skin. Normally, bilirubin is made in the liver and the liver excretes it into bile. Then bile goes into the intestines eventually leaving the body in the stool. Once the common bile duct becomes blocked, bile can't reach the intestines, and the level of bilirubin builds up. If the bile duct is blocked, bilirubin cannot get through to the intestines then stools may become lighter in color. Abdominal pain: Experiencing abdominal pain due to gallbladder cancer is because advanced gallbladder cancer start to compress other nearby organs. The pain may be constant or it may come and go. Gallbladder enlargement or lump in abdomen: Is because the cancer blocks the bile duct and bile builds up in the gallbladder to enlarge. Sometimes a doctor can feel this enlargement during the physical exam Digestive problems: Patients with gallbladder cancer are unable to digest fatty foods when cancer blocks the release of the bile into the intestine. This can cause nausea and vomiting that tend to be worse after eating. Undigested fat may cause stools to be pale, bulky, and greasy. Weight loss and marasmus, poor appetite: Unintended or unexpected weight loss is very common in patients with gallbladder cancer. These people also complain of being very tired and having little or no appetite.
Other health problems such as gallstones, hepatitis, and other pancreatic diseases may also cause these symptoms. Only a doctor can tell for sure. A person with any of these symptoms should tell his/her doctor so that problems can be diagnosed and treated as early as possible.",Answer this question truthfully,"Gallbladder cancer symptoms can be quite vague and may resemble other conditions. Common symptoms include:

1. **Abdominal Pain**: Often in the upper right quadrant.
2. **Nausea and Vomiting**: May occur, especially after eating.
3. **Jaundice**: Yellowing of the skin and eyes due to bile duct obstruction.
4. **Unexplained Weight Loss**: Significant and unintended weight loss.
5. **Loss of Appetite**: Decreased desire to eat.
6. **Bloating**: A feeling of fullness or swelling in the abdomen.
7. **Fever**: Sometimes present, particularly if there is an associated infection.

These symptoms can be indicative of various conditions, so it is important to consult a healthcare professional for proper diagnosis and evaluation.",2.7710843086242676,0.2798165137614679,0.07373271889400922,0.14220183486238533,0.008036312826265926,0.1442273240671963,0.9326233863830566
When to seek urgent medical care when I have Hypersensitivity pneumonitis ?,Call your health care provider if you develop symptoms of hypersensitivity pneumonitis.,Answer this question truthfully,"You should seek urgent medical care for hypersensitivity pneumonitis if you experience any of the following symptoms:

1. **Severe Shortness of Breath**: If you have difficulty breathing or feel like you cannot catch your breath.
2. **Chest Pain**: Any significant or worsening chest pain that is not relieved by rest.
3. **High Fever**: A persistent fever that is high (generally above 101°F or 38.3°C) and does not respond to over-the-counter medications.
4. **Coughing Up Blood**: If you notice blood in your sputum or have a persistent cough that worsens.
5. **Rapid Heart Rate**: If you experience a significantly increased heart rate or palpitations.
6. **Confusion or Dizziness**: If you feel faint, confused, or disoriented.

These symptoms may indicate a more severe reaction or complications that require immediate medical attention. Always consult with a healthcare professional if you are unsure about your symptoms.",3.9356770515441895,0.10062893081761005,0.025477707006369425,0.0628930817610063,0.0034192481924344713,0.22274161972112352,0.900737464427948
Who needs an Amputation?,"Reasons for having an amputation of a lower limb are:
Severe trauma to the limb that is caused by an accident Poor blood flow to the limb Infections that do not go away or become worse and cannot be controlled or healed Tumors of the lower limb Severe burns or severe frostbite Wounds that do not heal",Answer this question truthfully,"Amputation may be necessary for individuals with certain medical conditions or injuries, including:

1. **Severe Trauma**: Injuries from accidents, such as crush injuries or severe fractures that cannot be repaired.

2. **Peripheral Vascular Disease**: Poor blood circulation due to conditions like diabetes or atherosclerosis can lead to non-healing wounds or gangrene.

3. **Infections**: Severe infections that do not respond to treatment and threaten the patient's life or limb, such as necrotizing fasciitis.

4. **Tumors**: Malignant tumors in bones or soft tissues that require removal to prevent spread.

5. **Congenital Limb Deficiencies**: Some individuals may be born with limbs that are non-functional or severely malformed.

6. **Chronic Pain**: In some cases, chronic pain conditions that do not respond to other treatments may lead to amputation as a last resort.

The decision for amputation is typically made after careful consideration of the patient's overall health, quality of life, and potential for rehabilitation.",3.936189651489258,0.3696682464454976,0.10526315789473684,0.1895734597156398,0.03243305386799615,0.3603094280400625,0.9283007383346558
When to seek urgent medical care when I have Neonatal jaundice ?,"All babies should be seen by a health care provider in the first 5 days of life to check for jaundice.
Those who spend less than 24 hours in a hospital should be seen by age 72 hours. Infants sent home between 24 and 48 hours should be seen again by age 96 hours. Infants sent home between 48 and 72 hours should be seen again by age 120 hours.
Jaundice is an emergency if the baby has a fever, has become listless, or is not feeding well. Jaundice may be dangerous in high-risk newborns.
Jaundice is generally NOT dangerous in term, otherwise healthy newborns. Call the infant's health care provider if:
Jaundice is severe (the skin is bright yellow) Jaundice continues to increase after the newborn visit, lasts longer than 2 weeks, or other symptoms develop The feet, especially the soles, are yellow",Answer this question truthfully,"You should seek urgent medical care for neonatal jaundice if:

1. **Jaundice appears within the first 24 hours of life**: This can indicate a more serious underlying condition.
2. **Jaundice worsens or spreads**: If the jaundice spreads beyond the face and chest or becomes more pronounced.
3. **The baby is lethargic or difficult to wake**: This can be a sign of severe jaundice or other complications.
4. **Poor feeding or weight loss**: If the baby is not feeding well or is losing weight, it may require immediate attention.
5. **Signs of dehydration**: Such as dry mouth, fewer wet diapers, or dark urine.
6. **High bilirubin levels**: If a healthcare provider has indicated that bilirubin levels are dangerously high or rising rapidly.
7. **Presence of other symptoms**: Such as fever, vomiting, or unusual irritability.

Always consult a healthcare professional if you have concerns about your baby's health.",3.4847962856292725,0.34812286689419797,0.08247422680412371,0.1569965870307167,0.03635630656401301,0.22152620685478555,0.9609634876251221
Who is at highest risk for Mouth ulcers ?,"Individuals who have been diagnosed with these conditions may have a higher risk:
Canker sores Gingivostomatitis Herpes simplex (fever blister) Leukoplakia Oral cancer Oral lichen planus Oral thrush",Answer this question truthfully,"Mouth ulcers, also known as canker sores, can affect anyone, but certain groups are at higher risk. These include:

1. **Individuals with a history of mouth ulcers**: Those who have previously experienced them are more likely to have recurrent episodes.
2. **People with certain medical conditions**: Conditions such as inflammatory bowel disease (e.g., Crohn's disease, ulcerative colitis), celiac disease, and autoimmune disorders (e.g., lupus, Behçet's disease) increase the risk.
3. **Nutritional deficiencies**: Deficiencies in vitamins and minerals, particularly vitamin B12, folate, iron, and zinc, can contribute to the development of mouth ulcers.
4. **Stress and hormonal changes**: High stress levels and hormonal fluctuations (e.g., during menstruation) can trigger ulcers.
5. **Certain medications**: Some medications, such as nonsteroidal anti-inflammatory drugs (NSAIDs) and chemotherapy agents, may increase the risk.
6. **Tobacco users**: Smoking or using other tobacco products can lead to oral health issues, including ulcers.

Maintaining good oral hygiene and managing stress can help reduce the risk of developing mouth ulcers.",2.2416138648986816,0.15384615384615383,0.031088082901554404,0.09230769230769231,0.0037029897465014655,0.22810570987654327,0.9229689836502075
What to expect if I have Ectodermal dysplasia  (Outlook/Prognosis)?,"Having ectodermal dysplasia will not shorten your lifespan, but you must pay constant attention to temperature regulation and other problems associated with this condition.",Answer this question truthfully,"Ectodermal dysplasia (ED) is a group of genetic disorders that affect the development of the ectoderm, which is the outermost layer of the embryo that forms skin, hair, nails, and teeth. The outlook and prognosis for individuals with ectodermal dysplasia can vary widely depending on the specific type of ED and the severity of symptoms. Here are some general points to consider:

1. **Physical Symptoms**: Individuals may experience a range of symptoms, including sparse hair, missing or malformed teeth, and dry skin. The severity of these symptoms can differ significantly among individuals.

2. **Dental Issues**: Many people with ED have dental problems, including missing teeth or abnormal tooth shape. Dental care and prosthetic options can help manage these issues.

3. **Heat Intolerance**: Due to reduced sweat glands, individuals may have difficulty regulating body temperature, leading to heat intolerance. This can be managed with appropriate precautions in hot environments.

4. **Skin Care**: Individuals may require specialized skin care to manage dryness and sensitivity.

5. **Psychosocial Impact**: The visible symptoms of ED can affect self-esteem and social interactions. Support from mental health professionals or support groups can be beneficial.

6. **Long-term Outlook**: With appropriate management and care, individuals with ectodermal dysplasia can lead healthy lives. Regular medical and dental check-ups are important for monitoring and addressing any complications.

7. **Genetic Counseling**: Since ED is often inherited, genetic counseling may be recommended for affected individuals and their families to understand the condition and its implications.

Overall, while ectodermal dysplasia can present challenges, many individuals adapt well and can manage their symptoms effectively with the right support and care.",9.487439632415771,0.07534246575342467,0.00689655172413793,0.04794520547945205,0.001706384026831143,0.13765399589000074,0.9150602221488953
