id,data
76c47824-bc23-4a03-89ee-5ce3f0738a7d,"{'Context': array(['In familial adenomatous polyposis (FAP), correlations between site of mutation in the adenomatous polyposis coli (APC) gene and severity of colonic polyposis or extracolonic manifestations are well known. While mutation analysis is important for predictive diagnosis in persons at risk, its relevance for clinical management of individual patients is open to question.',
       'We examined 680 unrelated FAP families for germline mutations in the APC gene. Clinical information was obtained from 1256 patients.',
       ""APC mutations were detected in 48% (327/680) of families. Age at diagnosis of FAP based on bowel symptoms and age at diagnosis of colorectal cancer in untreated patients were used as indicators of the severity of the natural course of the disease. A germline mutation was detected in 230 of 404 patients who were diagnosed after onset of bowel symptoms (rectal bleeding, abdominal pain, diarrhoea). When these patients were grouped according to the different sites of mutations, mean values for age at onset of disease differed significantly: patients carrying APC mutations at codon 1309 showed a disease onset 10 years earlier (mean age 20 years) compared with patients with mutations between codons 168 and 1580 (except codon 1309) (mean age 30 years), whereas patients with mutations at the 5' end of codon 168 or the 3' end of codon 1580 were diagnosed at a mean age of 52 years. Within each group of patients however large phenotypic variation was observed, even among patients with identical germline mutations. A higher incidence of desmoids was found in patients with mutations between codons 1445 and 1580 compared with mutations at other sites, while no correlation between site of mutation and presence of duodenal adenomas was observed.""],
      dtype=object), 'Correct Answer': 'maybe', 'Correct Option': 'C', 'Long Answer': 'As age at manifestation and course of the disease may be rather variable, even in carriers of identical germline mutations, therapeutic decisions should be based on colonoscopic findings in individual patients rather than on the site of mutation. However, in patients with mutations within codons 1445-1580, it may be advisable to postpone elective colectomy because desmoids may arise through surgical intervention.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Can APC mutation analysis contribute to therapeutic decisions in familial adenomatous polyposis?'}"
ededa38f-00b1-4363-a0c1-d101e17deaf6,"{'Context': array(['The cytomorphology of liquid-based preparations in urine cytology is different than classic slide preparations.',
       'To compare the performance of liquid-based preparation specimens to classically prepared urine specimens with a malignant diagnosis in the College of American Pathologists Interlaboratory Comparison Program in Nongynecologic Cytology.',
       'Participant responses between 2000 and 2007 for urine specimens with a reference diagnosis of high-grade urothelial carcinoma/carcinoma in situ/dysplasia (HGUCA), squamous cell carcinoma, or adenocarcinoma were evaluated. ThinPrep and SurePath challenges were compared with classic preparations (smears, cytospins) for discordant responses.',
       'There were 18 288 pathologist, 11 957 cytotechnologist, and 8086 ""laboratory"" responses available. Classic preparations comprised 90% (n = 34 551) of urine challenges; 9% (n = 3295) were ThinPrep and 1% (n = 485) were SurePath. Concordance to the general category of ""positive-malignant"" was seen in 92% of classic preparations, 96.5% of ThinPrep, and 94.6% of SurePath challenges (P<.001). These results were statistically different for the exact reference interpretation of HGUCA (P<.001) but not for adenocarcinoma (P = .22). Cytotechnologists demonstrate statistically better performance for the general category of ""positive-malignant"" compared with pathologists for all urinary slide types and for the exact reference interpretation of HGUCA (94% versus 91.1%; P<.001) but not adenocarcinoma (96.3% versus 95.8%; P = .77) or squamous cell carcinoma (93.6% versus 87.7%; P = .07).'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Liquid-based preparations performed significantly better in urinary cytology challenges when evaluating malignant categories in the College of American Pathologists interlaboratory comparison program. The liquid-based preparation challenges also performed better for the exact reference interpretation of HGUCA, but no difference was observed for adenocarcinoma challenges. Cytotechnologists perform better than pathologists for all slide types, as well as those demonstrating HGUCA. These results suggest that liquid-based preparations facilitate a more accurate diagnosis than conventional preparations.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Do liquid-based preparations of urinary cytology perform differently than classically prepared cases?'}"
e0cce1b2-cc14-49a7-b323-e9004989be65,"{'Context': array(['To investigate the cost-effectiveness of up to £400 worth of financial incentives for smoking cessation in pregnancy as an adjunct to routine health care.',
       'Cost-effectiveness analysis based on a Phase II randomized controlled trial (RCT) and a cost-utility analysis using a life-time Markov model.',
       'The RCT was undertaken in Glasgow, Scotland. The economic analysis was undertaken from the UK National Health Service (NHS) perspective.',
       'A total of 612 pregnant women randomized to receive usual cessation support plus or minus financial incentives of up to £400 vouchers (US $609), contingent upon smoking cessation.',
       'Comparison of usual support and incentive interventions in terms of cotinine-validated quitters, quality-adjusted life years (QALYs) and direct costs to the NHS.',
       ""The incremental cost per quitter at 34-38 weeks pregnant was £1127 ($1716).This is similar to the standard look-up value derived from Stapleton&West's published ICER tables, £1390 per quitter, by looking up the Cessation in Pregnancy Incentives Trial (CIPT) incremental cost (£157) and incremental 6-month quit outcome (0.14). The life-time model resulted in an incremental cost of £17 [95% confidence interval (CI)\u2009=\u2009-£93, £107] and a gain of 0.04 QALYs (95% CI\u2009=\u2009-0.058, 0.145), giving an ICER of £482/QALY ($734/QALY). Probabilistic sensitivity analysis indicates uncertainty in these results, particularly regarding relapse after birth. The expected value of perfect information was £30 million (at a willingness to pay of £30\u2009000/QALY), so given current uncertainty, additional research is potentially worthwhile.""],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Financial incentives for smoking cessation in pregnancy are highly cost-effective, with an incremental cost per quality-adjusted life years of £482, which is well below recommended decision thresholds.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Are financial incentives cost-effective to support smoking cessation during pregnancy?'}"
d5786d22-10bd-4815-9d74-9538e8c98261,"{'Context': array(['To provide equality of cancer care to rural patients, Townsville Cancer Centre administers intensive chemotherapy regimens to rural patients with node-positive breast and metastatic colorectal cancers at the same doses as urban patients. Side-effects were usually managed by rural general practitioners locally.AIM: The aim is to determine the safety of this practice by comparing the profile of serious adverse events and dose intensities between urban and rural patients at the Townsville Cancer Centre.',
       ""A retrospective audit was conducted in patients with metastatic colorectal and node-positive breast cancers during a 24-month period. Fisher's exact test was used for analysis. Rurality was determined as per rural, remote and metropolitan classification."",
       'Of the 121 patients included, 70 and 51 patients had breast and colon cancers respectively. The urban versus rural patient split among all patients, breast and colorectal cancer subgroups was 68 versus 53, 43 versus 27 and 25 versus 26 respectively. A total of 421 cycles was given with dose intensity of>95% for breast cancer in both groups (P>0.05). Rate of febrile neutropenia was 9.3% versus 7.4% (P = 0.56). For XELOX, rate of diarrhoea was 20% versus 19% (P = 0.66) and rate of vomiting was 20% versus 11% (P = 0.11). Only two patients were transferred to Townsville for admission. No toxic death occurred in either group.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'It appears safe to administer intensive chemotherapy regimens at standard doses to rural patients without increased morbidity or mortality. Support for general practitioners through phone or videoconferencing may reduce the safety concerns.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Is intensive chemotherapy safe for rural cancer patients?'}"
cdbd87de-99e5-41ca-88c2-815dd9394f71,"{'Context': array(['The International Association of the Diabetes and Pregnancy Study Groups (IADPSG) recently recommended new criteria for diagnosing gestational diabetes mellitus (GDM). This study was undertaken to determine whether adopting the IADPSG criteria would be cost-effective, compared with the current standard of care.',
       'We developed a decision analysis model comparing the cost-utility of three strategies to identify GDM: 1) no screening, 2) current screening practice (1-h 50-g glucose challenge test between 24 and 28 weeks followed by 3-h 100-g glucose tolerance test when indicated), or 3) screening practice proposed by the IADPSG. Assumptions included that 1) women diagnosed with GDM received additional prenatal monitoring, mitigating the risks of preeclampsia, shoulder dystocia, and birth injury; and 2) GDM women had opportunity for intensive postdelivery counseling and behavior modification to reduce future diabetes risks. The primary outcome measure was the incremental cost-effectiveness ratio (ICER).',
       'Our model demonstrates that the IADPSG recommendations are cost-effective only when postdelivery care reduces diabetes incidence. For every 100,000 women screened, 6,178 quality-adjusted life-years (QALYs) are gained, at a cost of $125,633,826. The ICER for the IADPSG strategy compared with the current standard was $20,336 per QALY gained. When postdelivery care was not accomplished, the IADPSG strategy was no longer cost-effective. These results were robust in sensitivity analyses.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'The IADPSG recommendation for glucose screening in pregnancy is cost-effective. The model is most sensitive to the likelihood of preventing future diabetes in patients identified with GDM using postdelivery counseling and intervention.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Screening for gestational diabetes mellitus: are the criteria proposed by the international association of the Diabetes and Pregnancy Study Groups cost-effective?'}"
56b01c84-30b6-468f-b412-7135ad743f99,"{'Context': array(['To determine whether prior exposure of non-steroidal anti-inflammatory drugs increases perioperative blood loss associated with major orthopaedic surgery.',
       'Fifty patients scheduled for total hip replacement were allocated to two groups (double blind, randomized manner). All patients were pretreated for 2 weeks before surgery: Group 1 with placebo drug, Group 2 with ibuprofen. All patients were injected intrathecally with bupivacaine 20mg plus morphine 0.1 mg, in a total volume of 4 mL, to provide surgical anaesthesia.',
       'The presence of severe adverse effects caused eight patients in the ibuprofen group and six in the placebo group to terminate their participation in the trial. The perioperative blood loss increased by 45% in the ibuprofen group compared with placebo. The total (+/-SD) blood loss in the ibuprofen group was 1161 (+/-472) mL versus 796 (+/-337) mL in the placebo group.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Pretreatment with ibuprofen before elective total hip surgery increases the perioperative blood loss significantly. Early discontinuation of non-selective non-steroidal anti-inflammatory drugs is advised.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Does ibuprofen increase perioperative blood loss during hip arthroplasty?'}"
85e50dbb-984c-4f45-ad32-d9b08b168917,"{'Context': array(['Longer duration of neoadjuvant (NA) imatinib\xa0(IM) used for locally advanced (LA) gastrointestinal stromal tumours (GIST) is not based on biology of the tumour reflected by kit mutation analysis.',
       'LA or locally recurrent (LR) GIST treated with NA IM from May 2008 to March 2015 from a prospective database were included in\xa0the analysis. Archived formalin-fixed paraffin-embedded tissues (FFPE) were used for testing KIT exons 9, 11, 13 and 17 by PCR.',
       'One hundred twenty-five patients with LA or LR GIST were treated with NA IM. Forty-five patients (36\xa0%) had undergone c-kit mutation testing. Exon 11 was seen in 25 patients (55.5\xa0%), 3 with exon 9 (6.7\xa0%) and 2 with exon 13 (4.4\xa0%). Twelve were wild type (26.6\xa0%) and \xa03 (6.7 %) were declared uninterpretable. Response rate (RR) for the exon 11 mutants was higher than the non-exon 11 mutant group (84 vs. 40\xa0%, p\u2009=\u20090.01). Disease stabilization rate (DSR) rates were also higher in the exon 11 subgroup than non-exon 11 group (92 vs. 75\xa0%). Eighty-four per cent exon 11 and 75\xa0% non-exon 11 mutants were surgical candidates. Patients undergoing surgery had significantly improved event free survival (EFS) (p\u2009<\u20090.001) compared to patients not undergoing surgery, with the same trend seen in OS (p\u2009=\u20090.021). Patients with a SD on response to NA IM had a lower EFS (p\u2009=\u20090.076) and OS compared to patients achieving CR/PR. There were no differences between the various exon variants in terms of outcomes and responses'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Upfront evaluation of kit mutation status may help us in delineating separate treatment strategies for potentially biologically different tumours and assessing the correct timing of surgery for this subset of GIST.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Neoadjuvant Imatinib in Locally Advanced Gastrointestinal stromal Tumours, Will Kit Mutation Analysis Be a Pathfinder?'}"
23e291ad-130e-4fe2-a632-09926bc6e5c9,"{'Context': array(['The technique of induced sputum has allowed to subdivide asthma patients into inflammatory phenotypes according to their level of granulocyte airway infiltration. There are very few studies which looked at detailed sputum and blood cell counts in a large cohort of asthmatics divided into inflammatory phenotypes. The purpose of this study was to analyze sputum cell counts, blood leukocytes and systemic inflammatory markers in these phenotypes, and investigate how those groups compared with healthy subjects.',
       'We conducted a retrospective cross-sectional study on 833 asthmatics recruited from the University Asthma Clinic of Liege and compared them with 194 healthy subjects. Asthmatics were classified into inflammatory phenotypes.',
       'The total non-squamous cell count per gram of sputum was greater in mixed granulocytic and neutrophilic phenotypes as compared to eosinophilic, paucigranulocytic asthma and healthy subjects (p\u2009<\u20090.005). Sputum eosinophils (in absolute values and percentages) were increased in all asthma phenotypes including paucigranulocytic asthma, compared to healthy subjects (p\u2009<\u20090.005). Eosinophilic asthma showed higher absolute sputum neutrophil and lymphocyte counts than healthy subjects (p\u2009<\u20090.005), while neutrophilic asthmatics had a particularly low number of sputum macrophages and epithelial cells. All asthma phenotypes showed an increased blood leukocyte count compared to healthy subjects (p\u2009<\u20090.005), with paucigranulocytic asthmatics having also increased absolute blood eosinophils compared to healthy subjects (p\u2009<\u20090.005). Neutrophilic asthma had raised CRP and fibrinogen while eosinophilic asthma only showed raised fibrinogen compared to healthy subjects (p\u2009<\u20090.005).'],
      dtype=object), 'Correct Answer': 'maybe', 'Correct Option': 'C', 'Long Answer': 'This study demonstrates that a significant eosinophilic inflammation is present across all categories of asthma, and that paucigranulocytic asthma may be seen as a low grade inflammatory disease.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Detailed analysis of sputum and systemic inflammation in asthma phenotypes: are paucigranulocytic asthmatics really non-inflammatory?'}"
97d558b1-2a62-40f8-b7a9-e2406c0b529a,"{'Context': array(['Nobody has analyzed the sequelae of desmoids according to the type of surgery that precipitated them.',
       'This study aims to determine whether the clinical effects of abdominal desmoids would be worse in patients with restorative proctocolectomy than in patients with ileorectal anastomosis.',
       'This is a retrospective, database study.',
       'Included were patients with familial adenomatous polyposis who had undergone proctocolectomy with IPAA or colectomy and ileorectal anastomosis, and subsequently developed an intra-abdominal desmoid tumor.',
       'The primary outcome measures were the clinical course of the desmoids; morbidity, and the requirement for stoma.',
       'There were 86 patients: 49 had restorative proctocolectomy and 37 had ileorectal anastomosis. Patient demographics were similar. Average follow-up was 9.8 years (range, 2.7-23.8) and 16.3 years (range, 2.3 - 42.9). Treatment of the desmoids included surgery (64.4% vs 65.6%), medical therapy (69.4% vs 59.5%), chemotherapy (36.2% vs 30.0%), and radiotherapy (4.5% vs 10.0%), and was the same for each group. The overall complication rate of desmoids was similar, approaching 70%. The risk of individual complications was also similar (bleeding (2.0% vs 0.0%), fistula (10.2% vs 13.5%), bowel obstruction (32.7% vs 48.6%), pain (34.7% vs 21.6%), and death related to desmoid tumors (2.0% vs 10.8%)); 38.8% of the restorative proctocolectomy group and 51.4% the ileorectal group had surgery for desmoid tumor complications (P = .21), and 22.4% and 22.2% of patients ultimately had permanent stomas.',
       'This study was limited by the relatively small numbers of patients.'],
      dtype=object), 'Correct Answer': 'no', 'Correct Option': 'B', 'Long Answer': 'The morbidity associated with desmoid tumors has not been shown to differ, whether they arise after restorative proctocolectomy or ileorectal anastomosis.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Does intra-abdominal desmoid disease affect patients with an ileal pouch differently than those with an ileorectal anastomosis?'}"
9a79fb1c-34bd-47d3-8d7c-a9349bd6d5e3,"{'Context': array([""Voluntary asphyxiation among children, preteens, and adolescents by hanging or other means of inducing hypoxia/anoxia to enhance sexual excitement is not uncommon and can lead to unintended death. This study addresses autoerotic asphyxiation (AEA) with the intent of increasing pediatricians' knowledge of the syndrome and awareness of its typical onset among young patients. AEA is characteristically a clandestine and elusive practice. Provided with relevant information, pediatricians can identify the syndrome, demonstrate a willingness to discuss concerns about it, ameliorate distress, and possibly prevent a tragedy."",
       'A retrospective study was undertaken of published cases both fatal and nonfatal and included personal communications, referenced citations, clinical experience, and theoretical formulations as to causation. Characteristic AEA manifestations, prevalence, age range, methods of inducing hypoxia/anoxia, and gender weighting are presented. All sources were used as a basis for additional considerations of etiology and possibilities for intervention.',
       'AEA can be conceptualized as a personalized, ritualized, and symbolic biopsychosocial drama. It seems to be a reenactment of intense emotional feeling-states involving an identification and sadomasochistic relationship with a female figure. Inept AEA practitioners can miscalculate the peril of the situation that they have contrived and for numerous reasons lose their gamble with death.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Pediatricians should be alert to the earliest manifestations of AEA. Awareness of choking games among the young and, of those, a subset who eventually progress to potentially fatal AEA is strongly encouraged among all primary care professionals who may be able to interrupt the behavior.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Autoerotic asphyxiation: secret pleasure--lethal outcome?'}"
bded17a4-4048-430e-b3f1-592e9eb390c5,"{'Context': array(['The purpose of this study is to evaluate right ventricular (RV) volume and function after pulmonary valve replacement (PVR) and to address the issue of optimal surgical timing in these patients.',
       'Chronic pulmonary regurgitation (PR) following repair of tetralogy of Fallot (TOF) leads to RV dilation and an increased incidence of sudden cardiac death in adult patients.',
       'We studied 25 consecutive adult patients who underwent PVR for significant PR late after repair of TOF. Radionuclide angiography was performed in all at a mean of 8.2 months (+/- 8 months) before PVR and repeated at a mean of 28.0 months (+/- 22.8 months) after the operation. Right ventricular (RV) end-systolic volume (RVESV), RV end-diastolic volume (RVEDV) and RV ejection fraction (RVEF) were measured.',
       'Mean RVEDV, RVESV and RVEF remained unchanged after PVR (227.1 ml versus 214.9 ml, p = 0.74; 157.4 ml versus 155.4 ml, p = 0.94; 35.6% versus 34.7%, p = 0.78, respectively). Of the 10 patients with RVEF>or = 0.40 before PVR, 5 patients (50%) maintained a RVEF>or = 0.40 following PVR, whereas only 2 out of 15 patients (13%) with pre-operative values<0.40 reached an RVEF>or = 0.40 postoperatively (p<0.001).'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Right ventricular recovery following PVR for chronic significant pulmonary regurgitation after repair of TOF may be compromised in the adult population. In order to maintain adequate RV contractility, pulmonary valve implant in these patients should be considered before RV function deteriorates.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Pulmonary valve replacement in adults late after repair of tetralogy of fallot: are we operating too late?'}"
d3be87bb-ba92-4af3-97e9-b4aa330b9bc9,"{'Context': array([""Intraoperative neuromonitoring (IONM) aims to control nerve-sparing total mesorectal excision (TME) for rectal cancer in order to improve patients' functional outcome. This study was designed to compare the urogenital and anorectal functional outcome of TME with and without IONM of innervation to the bladder and the internal anal sphincter."",
       'A consecutive series of 150 patients with primary rectal cancer were analysed. Fifteen match pairs with open TME and combined urogenital and anorectal functional assessment at follow up were established identical regarding gender, tumour site, tumour stage, neoadjuvant radiotherapy and type of surgery. Urogenital and anorectal function was evaluated prospectively on the basis of self-administered standardized questionnaires, measurement of residual urine volume and longterm-catheterization rate.',
       'Newly developed urinary dysfunction after surgery was reported by 1 of 15 patients in the IONM group and by 6 of 15 in the control group (p\xa0=\xa00.031). Postoperative residual urine volume was significantly higher in the control group. At follow up impaired anorectal function was present in 1 of 15 patients undergoing TME with IONM and in 6 of 15 without IONM (p\xa0=\xa00.031). The IONM group showed a trend towards a lower rate of sexual dysfunction after surgery.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'In this study TME with IONM was associated with significant lower rates of urinary and anorectal dysfunction. Prospective randomized trials are mandatory to evaluate the definite role of IONM in rectal cancer surgery.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Is intraoperative neuromonitoring associated with better functional outcome in patients undergoing open TME?'}"
b2e30a84-4ffe-4ee6-8fbf-a7bb8485a399,"{'Context': array(['This study aims to evaluate local failure patterns in node negative breast cancer patients treated with post-mastectomy radiotherapy including internal mammary chain only.',
       'Retrospective analysis of 92 internal or central-breast node-negative tumours with mastectomy and external irradiation of the internal mammary chain at the dose of 50 Gy, from 1994 to 1998.',
       'Local recurrence rate was 5 % (five cases). Recurrence sites were the operative scare and chest wall. Factors associated with increased risk of local failure were age<or = 40 years and tumour size greater than 20mm, without statistical significance.'],
      dtype=object), 'Correct Answer': 'maybe', 'Correct Option': 'C', 'Long Answer': 'Post-mastectomy radiotherapy should be discussed for a sub-group of node-negative patients with predictors factors of local failure such as age<or = 40 years and larger tumour size.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Should chest wall irradiation be included after mastectomy and negative node breast cancer?'}"
c718f22a-6a41-44e7-a41e-2e38f49f9726,"{'Context': array(['Studies have indicated that hypoalbuminemia is associated with decreased survival of patients with gastric cancer. However, the prognostic value of albumin may be secondary to an ongoing systemic inflammatory response. The aim of the study was to assess the relation between hypoalbuminemia, the systemic inflammatory response, and survival in patients with gastric cancer.',
       'Patients diagnosed with gastric carcinoma attending the upper gastrointestinal surgical unit in the Royal Infirmary, Glasgow between April 1997 and December 2005 and who had a pretreatment measurement of albumin and C-reactive protein (CRP) were studied.',
       'Most of the patients had stage III/IV disease and received palliative treatment. The minimum follow-up was 15 months. During follow-up, 157 (72%) patients died of their cancer. On univariate analysis, stage (p<0.001), treatment (p<0.001), albumin level (p<0.001), and CRP level (p<0.001) were significant predictors of survival. On multivariate analysis, stage (p<0.001), treatment (p<0.001), and CRP level (p<0.001) remained significant predictors of survival. Albumin was no longer an independent predictor of survival.'],
      dtype=object), 'Correct Answer': 'no', 'Correct Option': 'B', 'Long Answer': 'Low albumin concentrations are associated with poorer survival in patients with gastric cancer. However, the strength of this relation with survival is dependent on the presence of a systemic inflammatory response, as evidenced by an elevated CRP level. Therefore, it appears that the relation between hypoalbuminemia and poor survival is secondary to that of the systemic inflammatory response.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Is hypoalbuminemia an independent prognostic factor in patients with gastric cancer?'}"
1fc1623f-3667-4f87-8ec5-b16307d7c081,"{'Context': array(['Radiotherapy reduces local recurrence rates but is also capable of short- and long-term toxicity. It may also render treatment of local recurrence more challenging if it develops despite previous radiotherapy.',
       'This study examined the impact of radiotherapy for the primary rectal cancer on outcomes after pelvic exenteration for local recurrence.',
       'We conducted a retrospective review of exenteration databases.',
       'The study took place at a quaternary referral center that specializes in pelvic exenteration.',
       'Patients referred for pelvic exenteration from October 1994 to November 2012 were reviewed. Patients who did and did not receive radiotherapy as part of their primary rectal cancer treatment were compared.',
       'The main outcomes of interest were resection margins, overall survival, disease-free survival, and surgical morbidities.',
       'There were 108 patients, of which 87 were eligible for analysis. Patients who received radiotherapy for their primary rectal cancer (n = 41) required more radical exenterations (68% vs 44%; p = 0.020), had lower rates of clear resection margins (63% vs 87%; p = 0.010), had increased rates of surgical complications per patient (p = 0.014), and had a lower disease-free survival (p = 0.022). Overall survival and disease-free survival in patients with clear margins were also lower in the primary irradiated patients (p = 0.049 and p<0.0001). This difference in survival persisted in multivariate analysis that corrected for T and N stages of the primary tumor.',
       'This study is limited by its retrospective nature and heterogeneous radiotherapy regimes among radiotherapy patients.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Patients who previously received radiotherapy for primary rectal cancer treatment have worse oncologic outcomes than those who had not received radiotherapy after pelvic exenteration for locally recurrent rectal cancer.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Does radiotherapy of the primary rectal cancer affect prognosis after pelvic exenteration for recurrent rectal cancer?'}"
d7f23466-29e2-41bd-93d2-b41a6b74f698,"{'Context': array(['A possible role for fondaparinux as a bridging agent in the perioperative setting is explored.',
       ""Anticoagulation guidelines provide minimal direction on the perioperative use of fondaparinux. Fondaparinux's extended half-life of 17-21 hours complicates its use as a perioperative bridging therapy. The ideal time for discontinuation before surgery is an issue, particularly in surgeries with a high bleeding risk or in which neuraxial anesthesia is used. Guidance for perioperative bridging with fondaparinux must be derived from pharmacokinetic data, surgical prophylaxis trials, case reports, and anesthesia guidelines. Published trials used fondaparinux sodium 2.5 mg daily for venous thromboembolism prophylaxis in surgical patients, and the majority avoided its use before surgery in patients receiving neuraxial anesthesia. Three case reports cited the use of fondaparinux sodium as perioperative bridge therapy; one used a 2.5-mg dose, and the other two used a full treatment dose of 7.5 mg. Furthermore, professional anesthesia guidelines conflict in their recommendations regarding the timing of drug administration with neuraxial catheter use. For these reasons, it may be optimal to avoid fondaparinux use before surgery. In some instances, the use of low-molecular-weight heparin or inpatient use of i.v. unfractionated heparin is not possible, is contraindicated, or has limited efficacy, such as a patient with history of heparin-induced thrombocytopenia or antithrombin III deficiency. Fondaparinux may have a role in bridge therapy for these patients.""],
      dtype=object), 'Correct Answer': 'no', 'Correct Option': 'B', 'Long Answer': 'The role of fondaparinux in perioperative bridge therapy has not been established, and there are some important limitations to its use as a routine bridging agent.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Is there a role for fondaparinux in perioperative bridging?'}"
9f8b4871-5903-45cf-ba6a-dc113748af8a,"{'Context': array([""Community-based medical education is growing to meet the increased demand for quality clinical education in expanded settings, and its sustainability relies on patient participation. This study investigated patients' views on being used as an educational resource for teaching medical students."",
       'Questionnaire-based survey.',
       'Patients attending six rural and 11 regional general practices in New South Wales over 18 teaching sessions in November 2008, who consented to student involvement in their consultation.',
       'Patient perceptions, expectations and acceptance of medical student involvement in consultations, assessed by surveys before and after their consultations.',
       '118 of 122 patients consented to medical student involvement; of these, 117 (99%) completed a survey before the consultation, and 100 (85%) after the consultation. Patients were overwhelmingly positive about their doctor and practice being involved in student teaching and felt they themselves played an important role. Pre-consultation, patients expressed reluctance to allow students to conduct some or all aspects of the consultation independently. However, after the consultation, they reported they would have accepted higher levels of involvement than actually occurred.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Patients in regional and rural settings were willing partners in developing skills of junior medical students, who had greater involvement in patient consultations than previously reported for urban students. Our study extends the findings from urban general practice that patients are underutilised partners in community-based medical training. The support of patients from regional and rural settings could facilitate the expansion of primary care-based medical education in these areas of workforce need.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Are patients willing participants in the new wave of community-based medical education in regional and rural Australia?'}"
1925055e-b69f-4344-b661-9a68f12df08b,"{'Context': array(['To evaluate retrospectively whether technical factors of hepatic arterial embolization affect the prognosis of patients with hepatocellular carcinoma (HCC).',
       'Inclusion criteria of this study were the following: (1) patients received embolization as the initial treatment during 2003-2004, (2) Child A or B liver profile, (3) five or fewer HCCs with maximum diameter of 7 cm or smaller, and (4) no extrahepatic metastasis. Patient data were gathered from 43 centers. Prognostic factors were evaluated using univariate and multivariate analyses.',
       'Eight hundred fifteen patients were enrolled. The 1-, 3-, 5-, and 7-year overall survival rates were 92.0 % (95 % CI 90.1-93.9), 62.9 % (95 % CI 59.3-66.6), 39.0 % (95 % CI 35.1-43.0), and 26.7 % (95 % CI 22.6-30.8) in all patients. Univariate analysis showed a Child-Pugh class-A, alpha-fetoprotein level lower than 100 ng/ml, tumor size of 3 cm or smaller, tumor number of 3 or fewer, one-lobe tumor distribution, nodular tumor type, within the Milan criteria, stage I or II, no portal venous invasion, use of iodized oil, and selective embolization were significantly better prognostic factors. In the multivariate Cox model, the benefit to survival of selective embolization remained significant (hazard ratio 0.68; 95 % CI 0.48-0.97; p = 0.033).'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Selective embolization contributes to survival in patients with HCCs.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Hepatic arterial embolization for unresectable hepatocellular carcinomas: do technical factors affect prognosis?'}"
